order_id,datetime,day_of_week,item,quantity,unit_price,total
7084,2025-01-22 12:27:28,Wednesday,Toast,1,70.0,70.0
7085,2025-01-22 12:28:21,Wednesday,Toast,1,70.0,70.0
7086,2025-01-22 12:28:42,Wednesday,Toast,1,70.0,70.0
7088,2025-01-22 12:29:09,Wednesday,Toast,1,70.0,70.0
7087,2025-01-22 12:29:11,Wednesday,Toast,1,70.0,70.0
7090,2025-01-22 12:30:30,Wednesday,Toast,1,70.0,70.0
7089,2025-01-22 12:30:33,Wednesday,Toast,1,70.0,70.0
7093,2025-01-22 12:31:10,Wednesday,Toast,1,70.0,70.0
7092,2025-01-22 12:31:11,Wednesday,Toast,1,70.0,70.0
7091,2025-01-22 12:31:22,Wednesday,Toast,1,70.0,70.0
7094,2025-01-22 12:32:04,Wednesday,Toast,1,70.0,70.0
7095,2025-01-22 12:32:56,Wednesday,Toast,1,70.0,70.0
7096,2025-01-22 12:33:46,Wednesday,Toast,1,70.0,70.0
7098,2025-01-22 12:34:11,Wednesday,Toast,1,70.0,70.0
7097,2025-01-22 12:34:18,Wednesday,Toast,1,70.0,70.0
7099,2025-01-22 12:35:00,Wednesday,Toast,1,70.0,70.0
7100,2025-01-22 12:38:02,Wednesday,Toast,1,70.0,70.0
7101,2025-01-22 12:38:24,Wednesday,Toast,1,70.0,70.0
7103,2025-01-22 12:39:27,Wednesday,Toast,2,70.0,140.0
7102,2025-01-22 12:39:54,Wednesday,Toast,1,70.0,70.0
7104,2025-01-22 12:40:18,Wednesday,Toast,1,70.0,70.0
7105,2025-01-22 12:41:05,Wednesday,Toast,1,70.0,70.0
7106,2025-01-22 12:42:28,Wednesday,Toast,1,70.0,70.0
7107,2025-01-22 12:43:40,Wednesday,Toast,1,70.0,70.0
7108,2025-01-22 12:43:55,Wednesday,Toast,1,70.0,70.0
7109,2025-01-22 12:46:22,Wednesday,Toast,1,70.0,70.0
7110,2025-01-22 12:47:31,Wednesday,Toast,1,70.0,70.0
7111,2025-01-22 12:48:54,Wednesday,Toast,1,70.0,70.0
7112,2025-01-22 12:50:00,Wednesday,Toast,1,70.0,70.0
7113,2025-01-22 12:54:35,Wednesday,Toast,2,70.0,140.0
7114,2025-01-22 12:54:53,Wednesday,Toast,1,70.0,70.0
7115,2025-01-22 12:56:31,Wednesday,Toast,1,70.0,70.0
7116,2025-01-22 12:58:23,Wednesday,Toast,1,70.0,70.0
7117,2025-01-22 12:59:02,Wednesday,Toast,1,70.0,70.0
7118,2025-01-22 13:02:00,Wednesday,Toast,1,70.0,70.0
7119,2025-01-22 13:05:33,Wednesday,Toast,1,70.0,70.0
7120,2025-01-22 13:06:07,Wednesday,Toast,1,70.0,70.0
7121,2025-01-22 13:06:21,Wednesday,Toast,1,70.0,70.0
7123,2025-01-22 13:07:15,Wednesday,Toast,1,70.0,70.0
7122,2025-01-22 13:07:29,Wednesday,Toast,1,70.0,70.0
7124,2025-01-22 13:09:34,Wednesday,Toast,1,70.0,70.0
7125,2025-01-22 13:10:47,Wednesday,Toast,1,70.0,70.0
7126,2025-01-22 13:10:56,Wednesday,Toast,1,70.0,70.0
7127,2025-01-22 13:13:26,Wednesday,Toast,1,70.0,70.0
7128,2025-01-22 13:15:03,Wednesday,Toast,1,70.0,70.0
7129,2025-01-22 13:17:05,Wednesday,Toast,1,70.0,70.0
7130,2025-01-22 13:18:13,Wednesday,Toast,1,70.0,70.0
7131,2025-01-22 13:20:37,Wednesday,Toast,1,70.0,70.0
7132,2025-01-22 13:20:50,Wednesday,Toast,1,70.0,70.0
7134,2025-01-22 13:26:01,Wednesday,Toast,1,70.0,70.0
7133,2025-01-22 13:26:05,Wednesday,Toast,1,70.0,70.0
7135,2025-01-22 13:27:43,Wednesday,Toast,1,70.0,70.0
7136,2025-01-22 13:31:57,Wednesday,Toast,1,70.0,70.0
7137,2025-01-22 13:34:28,Wednesday,Toast,1,70.0,70.0
7138,2025-01-22 13:35:13,Wednesday,Toast,1,70.0,70.0
7139,2025-01-22 13:36:10,Wednesday,Toast,1,70.0,70.0
7140,2025-01-22 13:38:26,Wednesday,Toast,2,70.0,140.0
7141,2025-01-22 13:38:59,Wednesday,Toast,1,70.0,70.0
7142,2025-01-22 13:39:44,Wednesday,Toast,1,70.0,70.0
7143,2025-01-22 13:41:02,Wednesday,Toast,1,70.0,70.0
7144,2025-01-22 13:46:36,Wednesday,Toast,1,70.0,70.0
7145,2025-01-22 13:46:48,Wednesday,Toast,2,70.0,140.0
7146,2025-01-22 13:47:48,Wednesday,Toast,1,70.0,70.0
7147,2025-01-22 13:48:43,Wednesday,Toast,1,70.0,70.0
7148,2025-01-22 13:52:51,Wednesday,Toast,1,70.0,70.0
7149,2025-01-22 13:54:14,Wednesday,Toast,1,70.0,70.0
7150,2025-01-22 13:55:42,Wednesday,Toast,1,70.0,70.0
7151,2025-01-22 13:56:11,Wednesday,Toast,1,70.0,70.0
7152,2025-01-22 13:58:04,Wednesday,Toast,1,70.0,70.0
7153,2025-01-22 14:00:43,Wednesday,Toast,1,70.0,70.0
7154,2025-01-22 14:01:43,Wednesday,Toast,1,70.0,70.0
7155,2025-01-22 14:05:56,Wednesday,Toast,1,70.0,70.0
7156,2025-01-22 14:07:25,Wednesday,Toast,1,70.0,70.0
7157,2025-01-22 14:09:28,Wednesday,Toast,1,70.0,70.0
7158,2025-01-22 14:09:39,Wednesday,Toast,1,70.0,70.0
7159,2025-01-22 14:10:43,Wednesday,Toast,1,70.0,70.0
7161,2025-01-22 14:11:39,Wednesday,Toast,1,70.0,70.0
7160,2025-01-22 14:11:52,Wednesday,Toast,1,70.0,70.0
7162,2025-01-22 14:14:17,Wednesday,Toast,1,70.0,70.0
7163,2025-01-22 14:15:00,Wednesday,Toast,1,70.0,70.0
7164,2025-01-22 14:16:19,Wednesday,Toast,1,70.0,70.0
7165,2025-01-22 14:17:40,Wednesday,Toast,1,70.0,70.0
7166,2025-01-22 14:19:34,Wednesday,Toast,1,70.0,70.0
7167,2025-01-22 14:22:48,Wednesday,Toast,1,70.0,70.0
7168,2025-01-22 14:24:35,Wednesday,Toast,1,70.0,70.0
7169,2025-01-22 14:25:18,Wednesday,Toast,1,70.0,70.0
7170,2025-01-22 14:26:02,Wednesday,Toast,1,70.0,70.0
7171,2025-01-22 14:27:36,Wednesday,Toast,1,70.0,70.0
7172,2025-01-22 14:31:50,Wednesday,Toast,1,70.0,70.0
7173,2025-01-22 14:32:33,Wednesday,Toast,1,70.0,70.0
7174,2025-01-22 14:32:47,Wednesday,Toast,1,70.0,70.0
7175,2025-01-22 14:33:24,Wednesday,Toast,2,70.0,140.0
7176,2025-01-22 14:34:39,Wednesday,Toast,1,70.0,70.0
7177,2025-01-22 14:34:40,Wednesday,Toast,1,70.0,70.0
7178,2025-01-22 14:35:01,Wednesday,Toast,1,70.0,70.0
7179,2025-01-22 14:40:01,Wednesday,Toast,1,70.0,70.0
7180,2025-01-22 14:40:28,Wednesday,Toast,1,70.0,70.0
7181,2025-01-22 14:41:49,Wednesday,Toast,1,70.0,70.0
7182,2025-01-22 14:42:31,Wednesday,Toast,1,70.0,70.0
7183,2025-01-22 14:45:27,Wednesday,Toast,1,70.0,70.0
7184,2025-01-22 14:46:18,Wednesday,Toast,1,70.0,70.0
7185,2025-01-22 14:46:36,Wednesday,Toast,1,70.0,70.0
7186,2025-01-22 14:47:13,Wednesday,Toast,1,70.0,70.0
7188,2025-01-22 14:48:14,Wednesday,Toast,1,70.0,70.0
7187,2025-01-22 14:48:16,Wednesday,Toast,1,70.0,70.0
7189,2025-01-22 14:48:37,Wednesday,Toast,1,70.0,70.0
7190,2025-01-22 14:49:27,Wednesday,Toast,1,70.0,70.0
7191,2025-01-22 14:49:39,Wednesday,Toast,1,70.0,70.0
7192,2025-01-22 14:50:36,Wednesday,Toast,2,70.0,140.0
7193,2025-01-22 14:51:05,Wednesday,Toast,1,70.0,70.0
7194,2025-01-22 14:52:04,Wednesday,Toast,1,70.0,70.0
7195,2025-01-22 14:55:33,Wednesday,Toast,1,70.0,70.0
7196,2025-01-22 14:56:21,Wednesday,Toast,1,70.0,70.0
7198,2025-01-22 14:58:24,Wednesday,Toast,1,70.0,70.0
7197,2025-01-22 14:58:42,Wednesday,Toast,1,70.0,70.0
7199,2025-01-22 15:01:53,Wednesday,Toast,1,70.0,70.0
7200,2025-01-22 15:02:35,Wednesday,Toast,1,70.0,70.0
7201,2025-01-22 15:03:55,Wednesday,Toast,1,70.0,70.0
7202,2025-01-22 15:06:06,Wednesday,Toast,1,70.0,70.0
7203,2025-01-22 15:10:53,Wednesday,Toast,1,70.0,70.0
7204,2025-01-22 15:11:34,Wednesday,Toast,1,70.0,70.0
7205,2025-01-22 15:12:57,Wednesday,Toast,2,70.0,140.0
7206,2025-01-22 15:13:15,Wednesday,Toast,1,70.0,70.0
7207,2025-01-22 15:14:40,Wednesday,Toast,1,70.0,70.0
7209,2025-01-22 15:15:01,Wednesday,Toast,1,70.0,70.0
7208,2025-01-22 15:15:30,Wednesday,Toast,1,70.0,70.0
7210,2025-01-22 15:16:06,Wednesday,Toast,1,70.0,70.0
7211,2025-01-22 15:16:45,Wednesday,Toast,1,70.0,70.0
7212,2025-01-22 15:17:44,Wednesday,Toast,1,70.0,70.0
7213,2025-01-22 15:21:48,Wednesday,Toast,1,70.0,70.0
7215,2025-01-22 15:23:22,Wednesday,Toast,1,70.0,70.0
7214,2025-01-22 15:23:23,Wednesday,Toast,1,70.0,70.0
7216,2025-01-22 15:25:05,Wednesday,Toast,1,70.0,70.0
7217,2025-01-22 15:26:06,Wednesday,Toast,1,70.0,70.0
7218,2025-01-22 15:26:19,Wednesday,Toast,1,70.0,70.0
7219,2025-01-22 15:27:45,Wednesday,Toast,1,70.0,70.0
7220,2025-01-22 15:28:02,Wednesday,Toast,1,70.0,70.0
7221,2025-01-22 15:29:12,Wednesday,Toast,1,70.0,70.0
7223,2025-01-22 15:29:46,Wednesday,Toast,1,70.0,70.0
7222,2025-01-22 15:29:57,Wednesday,Toast,1,70.0,70.0
7224,2025-01-22 15:30:03,Wednesday,Toast,1,70.0,70.0
7225,2025-01-22 15:31:26,Wednesday,Toast,2,70.0,140.0
7226,2025-01-22 15:33:02,Wednesday,Toast,1,70.0,70.0
7227,2025-01-22 15:35:54,Wednesday,Toast,1,70.0,70.0
7228,2025-01-22 15:41:29,Wednesday,Toast,1,70.0,70.0
7229,2025-01-22 15:43:15,Wednesday,Toast,1,70.0,70.0
7230,2025-01-22 15:44:13,Wednesday,Toast,1,70.0,70.0
7231,2025-01-22 15:45:15,Wednesday,Toast,1,70.0,70.0
7232,2025-01-22 15:46:04,Wednesday,Toast,1,70.0,70.0
7233,2025-01-22 15:48:06,Wednesday,Toast,1,70.0,70.0
7237,2025-01-22 15:54:15,Wednesday,Toast,1,70.0,70.0
7234,2025-01-22 15:54:24,Wednesday,Toast,1,70.0,70.0
7236,2025-01-22 15:54:26,Wednesday,Toast,1,70.0,70.0
7235,2025-01-22 15:54:48,Wednesday,Toast,1,70.0,70.0
7239,2025-01-22 15:55:18,Wednesday,Toast,1,70.0,70.0
7238,2025-01-22 15:55:19,Wednesday,Toast,1,70.0,70.0
7240,2025-01-22 15:58:27,Wednesday,Toast,1,70.0,70.0
7242,2025-01-22 15:59:54,Wednesday,Toast,1,70.0,70.0
7241,2025-01-22 15:59:57,Wednesday,Toast,1,70.0,70.0
7244,2025-01-22 16:00:19,Wednesday,Toast,1,70.0,70.0
7243,2025-01-22 16:00:59,Wednesday,Toast,1,70.0,70.0
7245,2025-01-22 16:01:06,Wednesday,Toast,1,70.0,70.0
7246,2025-01-22 16:05:17,Wednesday,Toast,2,70.0,140.0
7248,2025-01-22 16:06:31,Wednesday,Toast,1,70.0,70.0
7249,2025-01-22 16:06:41,Wednesday,Toast,1,70.0,70.0
7247,2025-01-22 16:06:52,Wednesday,Toast,2,70.0,140.0
7250,2025-01-22 16:07:19,Wednesday,Toast,2,70.0,140.0
7251,2025-01-22 16:10:23,Wednesday,Toast,1,70.0,70.0
7252,2025-01-22 16:11:33,Wednesday,Toast,1,70.0,70.0
7253,2025-01-22 16:14:13,Wednesday,Toast,1,70.0,70.0
7254,2025-01-22 16:17:00,Wednesday,Toast,1,70.0,70.0
7256,2025-01-22 16:17:09,Wednesday,Toast,1,70.0,70.0
7255,2025-01-22 16:17:14,Wednesday,Toast,1,70.0,70.0
7258,2025-01-22 16:18:05,Wednesday,Toast,1,70.0,70.0
7257,2025-01-22 16:18:21,Wednesday,Toast,1,70.0,70.0
7259,2025-01-22 16:19:58,Wednesday,Toast,1,70.0,70.0
7260,2025-01-22 16:20:16,Wednesday,Toast,1,70.0,70.0
7261,2025-01-22 16:22:43,Wednesday,Toast,1,70.0,70.0
7263,2025-01-22 16:29:16,Wednesday,Toast,1,70.0,70.0
7262,2025-01-22 16:29:47,Wednesday,Toast,1,70.0,70.0
7264,2025-01-22 16:31:40,Wednesday,Toast,2,70.0,140.0
7266,2025-01-22 16:33:02,Wednesday,Toast,2,70.0,140.0
7265,2025-01-22 16:33:10,Wednesday,Toast,1,70.0,70.0
7267,2025-01-22 16:35:38,Wednesday,Toast,1,70.0,70.0
7268,2025-01-22 16:40:17,Wednesday,Toast,1,70.0,70.0
7269,2025-01-22 16:40:27,Wednesday,Toast,1,70.0,70.0
7270,2025-01-22 16:42:37,Wednesday,Toast,1,70.0,70.0
7271,2025-01-22 16:43:25,Wednesday,Toast,1,70.0,70.0
7272,2025-01-22 16:45:18,Wednesday,Toast,1,70.0,70.0
7273,2025-01-22 16:46:21,Wednesday,Toast,1,70.0,70.0
7274,2025-01-22 16:48:38,Wednesday,Toast,1,70.0,70.0
7275,2025-01-22 16:49:05,Wednesday,Toast,1,70.0,70.0
7276,2025-01-22 16:50:15,Wednesday,Toast,1,70.0,70.0
7277,2025-01-22 16:51:06,Wednesday,Toast,1,70.0,70.0
7278,2025-01-22 16:55:15,Wednesday,Toast,1,70.0,70.0
7279,2025-01-22 16:56:42,Wednesday,Toast,1,70.0,70.0
7280,2025-01-22 16:57:49,Wednesday,Toast,1,70.0,70.0
7281,2025-01-22 16:58:01,Wednesday,Toast,1,70.0,70.0
7282,2025-01-22 16:58:20,Wednesday,Toast,1,70.0,70.0
7283,2025-01-22 17:00:32,Wednesday,Toast,1,70.0,70.0
7284,2025-01-22 17:01:01,Wednesday,Toast,1,70.0,70.0
7285,2025-01-22 17:01:35,Wednesday,Toast,1,70.0,70.0
7286,2025-01-22 17:02:50,Wednesday,Toast,1,70.0,70.0
7288,2025-01-22 17:03:16,Wednesday,Toast,1,70.0,70.0
7287,2025-01-22 17:03:46,Wednesday,Toast,1,70.0,70.0
7289,2025-01-22 17:04:50,Wednesday,Toast,1,70.0,70.0
7290,2025-01-22 17:07:40,Wednesday,Toast,1,70.0,70.0
7291,2025-01-22 17:10:24,Wednesday,Toast,1,70.0,70.0
7292,2025-01-22 17:12:54,Wednesday,Toast,2,70.0,140.0
7293,2025-01-22 17:13:44,Wednesday,Toast,1,70.0,70.0
7294,2025-01-22 17:14:58,Wednesday,Toast,2,70.0,140.0
7295,2025-01-22 17:16:25,Wednesday,Toast,1,70.0,70.0
7296,2025-01-22 17:20:26,Wednesday,Toast,1,70.0,70.0
7297,2025-01-22 17:21:19,Wednesday,Toast,1,70.0,70.0
7298,2025-01-22 17:26:36,Wednesday,Toast,1,70.0,70.0
7299,2025-01-22 17:27:22,Wednesday,Toast,1,70.0,70.0
7300,2025-01-22 17:27:39,Wednesday,Toast,1,70.0,70.0
7301,2025-01-22 17:27:46,Wednesday,Toast,1,70.0,70.0
7302,2025-01-22 17:27:51,Wednesday,Toast,1,70.0,70.0
7303,2025-01-22 17:28:45,Wednesday,Toast,1,70.0,70.0
7304,2025-01-22 17:34:32,Wednesday,Toast,1,70.0,70.0
7305,2025-01-22 17:36:11,Wednesday,Toast,1,70.0,70.0
7306,2025-01-22 17:40:44,Wednesday,Toast,1,70.0,70.0
7307,2025-01-22 17:41:40,Wednesday,Toast,1,70.0,70.0
7308,2025-01-22 17:42:44,Wednesday,Toast,1,70.0,70.0
7309,2025-01-22 17:43:06,Wednesday,Toast,1,70.0,70.0
7310,2025-01-22 17:46:23,Wednesday,Toast,1,70.0,70.0
7311,2025-01-22 17:47:24,Wednesday,Toast,1,70.0,70.0
7312,2025-01-22 17:48:21,Wednesday,Toast,1,70.0,70.0
7313,2025-01-22 17:49:10,Wednesday,Toast,1,70.0,70.0
7314,2025-01-22 17:51:11,Wednesday,Toast,1,70.0,70.0
7315,2025-01-22 17:52:27,Wednesday,Toast,1,70.0,70.0
7316,2025-01-22 17:53:44,Wednesday,Toast,1,70.0,70.0
7319,2025-01-22 17:55:10,Wednesday,Toast,1,70.0,70.0
7320,2025-01-22 17:55:29,Wednesday,Toast,1,70.0,70.0
7317,2025-01-22 17:55:30,Wednesday,Toast,1,70.0,70.0
7318,2025-01-22 17:55:49,Wednesday,Toast,1,70.0,70.0
7321,2025-01-22 17:56:54,Wednesday,Toast,1,70.0,70.0
7322,2025-01-22 17:57:34,Wednesday,Toast,1,70.0,70.0
7323,2025-01-22 17:58:52,Wednesday,Toast,1,70.0,70.0
7325,2025-01-22 17:59:03,Wednesday,Toast,1,70.0,70.0
7324,2025-01-22 17:59:54,Wednesday,Toast,1,70.0,70.0
7326,2025-01-22 18:00:08,Wednesday,Toast,1,70.0,70.0
7328,2025-01-22 18:02:03,Wednesday,Toast,1,70.0,70.0
7327,2025-01-22 18:02:29,Wednesday,Toast,1,70.0,70.0
7329,2025-01-22 18:02:43,Wednesday,Toast,1,70.0,70.0
7330,2025-01-22 18:03:53,Wednesday,Toast,1,70.0,70.0
7332,2025-01-22 18:04:10,Wednesday,Toast,1,70.0,70.0
7331,2025-01-22 18:04:14,Wednesday,Toast,1,70.0,70.0
7333,2025-01-22 18:04:41,Wednesday,Toast,1,70.0,70.0
7334,2025-01-22 18:06:25,Wednesday,Toast,1,70.0,70.0
7335,2025-01-22 18:07:30,Wednesday,Toast,2,70.0,140.0
7337,2025-01-22 18:08:23,Wednesday,Toast,1,70.0,70.0
7336,2025-01-22 18:08:29,Wednesday,Toast,1,70.0,70.0
7338,2025-01-22 18:09:12,Wednesday,Toast,1,70.0,70.0
7339,2025-01-22 18:10:51,Wednesday,Toast,1,70.0,70.0
7340,2025-01-22 18:12:54,Wednesday,Toast,1,70.0,70.0
7341,2025-01-22 18:13:27,Wednesday,Toast,1,70.0,70.0
7344,2025-01-22 18:15:40,Wednesday,Toast,1,70.0,70.0
7343,2025-01-22 18:15:52,Wednesday,Toast,1,70.0,70.0
7342,2025-01-22 18:15:56,Wednesday,Toast,1,70.0,70.0
7345,2025-01-22 18:17:14,Wednesday,Toast,1,70.0,70.0
7346,2025-01-22 18:18:40,Wednesday,Toast,1,70.0,70.0
7348,2025-01-22 18:19:06,Wednesday,Toast,1,70.0,70.0
7347,2025-01-22 18:19:18,Wednesday,Toast,2,70.0,140.0
7349,2025-01-22 18:20:54,Wednesday,Toast,1,70.0,70.0
7350,2025-01-22 18:21:15,Wednesday,Toast,1,70.0,70.0
7351,2025-01-22 18:22:13,Wednesday,Toast,1,70.0,70.0
7352,2025-01-22 18:23:34,Wednesday,Toast,1,70.0,70.0
7353,2025-01-22 18:24:30,Wednesday,Toast,1,70.0,70.0
7354,2025-01-22 18:25:38,Wednesday,Toast,1,70.0,70.0
7355,2025-01-22 18:25:45,Wednesday,Toast,1,70.0,70.0
7356,2025-01-22 18:25:47,Wednesday,Toast,1,70.0,70.0
7357,2025-01-22 18:26:55,Wednesday,Toast,1,70.0,70.0
7358,2025-01-22 18:27:20,Wednesday,Toast,1,70.0,70.0
7359,2025-01-22 18:27:31,Wednesday,Toast,1,70.0,70.0
7360,2025-01-22 18:29:19,Wednesday,Toast,1,70.0,70.0
7361,2025-01-22 18:29:24,Wednesday,Toast,1,70.0,70.0
7362,2025-01-22 18:30:41,Wednesday,Toast,1,70.0,70.0
7363,2025-01-22 18:30:47,Wednesday,Toast,1,70.0,70.0
7365,2025-01-22 18:31:22,Wednesday,Toast,1,70.0,70.0
7364,2025-01-22 18:31:50,Wednesday,Toast,1,70.0,70.0
7366,2025-01-22 18:31:50,Wednesday,Toast,1,70.0,70.0
7367,2025-01-22 18:32:40,Wednesday,Toast,1,70.0,70.0
7368,2025-01-22 18:32:51,Wednesday,Toast,1,70.0,70.0
7369,2025-01-22 18:33:20,Wednesday,Toast,2,70.0,140.0
7370,2025-01-22 18:34:13,Wednesday,Toast,1,70.0,70.0
7371,2025-01-22 18:34:37,Wednesday,Toast,1,70.0,70.0
7372,2025-01-22 18:35:58,Wednesday,Toast,1,70.0,70.0
7373,2025-01-22 18:36:08,Wednesday,Toast,1,70.0,70.0
7374,2025-01-22 18:36:41,Wednesday,Toast,1,70.0,70.0
7375,2025-01-22 18:38:26,Wednesday,Toast,1,70.0,70.0
7376,2025-01-22 18:40:49,Wednesday,Toast,1,70.0,70.0
7377,2025-01-22 18:41:37,Wednesday,Toast,1,70.0,70.0
7378,2025-01-22 18:42:58,Wednesday,Toast,1,70.0,70.0
7380,2025-01-22 18:43:34,Wednesday,Toast,1,70.0,70.0
7379,2025-01-22 18:43:37,Wednesday,Toast,1,70.0,70.0
7381,2025-01-22 18:44:39,Wednesday,Toast,1,70.0,70.0
7382,2025-01-22 18:46:02,Wednesday,Toast,1,70.0,70.0
7384,2025-01-22 18:48:16,Wednesday,Toast,1,70.0,70.0
7383,2025-01-22 18:48:52,Wednesday,Toast,1,70.0,70.0
7385,2025-01-22 18:49:03,Wednesday,Toast,1,70.0,70.0
7386,2025-01-22 18:49:24,Wednesday,Toast,1,70.0,70.0
7387,2025-01-22 18:49:33,Wednesday,Toast,2,70.0,140.0
7388,2025-01-22 18:51:19,Wednesday,Toast,1,70.0,70.0
7390,2025-01-22 18:51:32,Wednesday,Toast,1,70.0,70.0
7389,2025-01-22 18:51:51,Wednesday,Toast,1,70.0,70.0
7391,2025-01-22 18:53:16,Wednesday,Toast,1,70.0,70.0
7392,2025-01-22 18:53:16,Wednesday,Toast,1,70.0,70.0
7393,2025-01-22 18:53:46,Wednesday,Toast,1,70.0,70.0
7394,2025-01-22 18:54:30,Wednesday,Toast,1,70.0,70.0
7395,2025-01-22 18:54:37,Wednesday,Toast,2,70.0,140.0
7397,2025-01-22 18:55:22,Wednesday,Toast,1,70.0,70.0
7396,2025-01-22 18:55:39,Wednesday,Toast,1,70.0,70.0
7398,2025-01-22 18:55:41,Wednesday,Toast,1,70.0,70.0
7399,2025-01-22 18:55:45,Wednesday,Toast,1,70.0,70.0
7400,2025-01-22 18:57:51,Wednesday,Toast,2,70.0,140.0
7401,2025-01-22 18:58:12,Wednesday,Toast,1,70.0,70.0
7402,2025-01-22 18:59:51,Wednesday,Toast,1,70.0,70.0
7405,2025-01-22 19:00:01,Wednesday,Toast,1,70.0,70.0
7404,2025-01-22 19:00:03,Wednesday,Toast,1,70.0,70.0
7403,2025-01-22 19:00:52,Wednesday,Toast,1,70.0,70.0
7406,2025-01-22 19:01:07,Wednesday,Toast,1,70.0,70.0
7408,2025-01-22 19:03:32,Wednesday,Toast,2,70.0,140.0
7407,2025-01-22 19:03:39,Wednesday,Toast,1,70.0,70.0
7409,2025-01-22 19:04:48,Wednesday,Toast,2,70.0,140.0
7410,2025-01-22 19:04:56,Wednesday,Toast,1,70.0,70.0
7412,2025-01-22 19:05:40,Wednesday,Toast,1,70.0,70.0
7411,2025-01-22 19:05:56,Wednesday,Toast,1,70.0,70.0
7414,2025-01-22 19:06:26,Wednesday,Toast,2,70.0,140.0
7413,2025-01-22 19:06:47,Wednesday,Toast,1,70.0,70.0
7415,2025-01-22 19:06:55,Wednesday,Toast,1,70.0,70.0
7417,2025-01-22 19:07:08,Wednesday,Toast,1,70.0,70.0
7416,2025-01-22 19:07:18,Wednesday,Toast,1,70.0,70.0
7419,2025-01-22 19:08:36,Wednesday,Toast,2,70.0,140.0
7418,2025-01-22 19:08:44,Wednesday,Toast,1,70.0,70.0
7421,2025-01-22 19:09:23,Wednesday,Toast,2,70.0,140.0
7420,2025-01-22 19:09:40,Wednesday,Toast,1,70.0,70.0
7422,2025-01-22 19:10:38,Wednesday,Toast,1,70.0,70.0
7425,2025-01-22 19:11:10,Wednesday,Toast,1,70.0,70.0
7426,2025-01-22 19:11:11,Wednesday,Toast,1,70.0,70.0
7424,2025-01-22 19:11:50,Wednesday,Toast,1,70.0,70.0
7423,2025-01-22 19:11:56,Wednesday,Toast,1,70.0,70.0
7427,2025-01-22 19:12:10,Wednesday,Toast,2,70.0,140.0
7428,2025-01-22 19:13:09,Wednesday,Toast,1,70.0,70.0
7429,2025-01-22 19:13:42,Wednesday,Toast,1,70.0,70.0
7430,2025-01-22 19:13:59,Wednesday,Toast,1,70.0,70.0
7432,2025-01-22 19:14:18,Wednesday,Toast,1,70.0,70.0
7431,2025-01-22 19:14:23,Wednesday,Toast,2,70.0,140.0
7434,2025-01-22 19:15:01,Wednesday,Toast,1,70.0,70.0
7433,2025-01-22 19:15:20,Wednesday,Toast,1,70.0,70.0
7436,2025-01-22 19:16:28,Wednesday,Toast,2,70.0,140.0
7437,2025-01-22 19:16:40,Wednesday,Toast,1,70.0,70.0
7435,2025-01-22 19:16:41,Wednesday,Toast,1,70.0,70.0
7438,2025-01-22 19:16:44,Wednesday,Toast,1,70.0,70.0
7440,2025-01-22 19:17:39,Wednesday,Toast,1,70.0,70.0
7442,2025-01-22 19:17:48,Wednesday,Toast,2,70.0,140.0
7439,2025-01-22 19:17:49,Wednesday,Toast,1,70.0,70.0
7441,2025-01-22 19:17:52,Wednesday,Toast,1,70.0,70.0
7443,2025-01-22 19:18:05,Wednesday,Toast,2,70.0,140.0
7445,2025-01-22 19:18:27,Wednesday,Toast,1,70.0,70.0
7444,2025-01-22 19:18:55,Wednesday,Toast,1,70.0,70.0
7448,2025-01-22 19:19:26,Wednesday,Toast,1,70.0,70.0
7446,2025-01-22 19:19:34,Wednesday,Toast,2,70.0,140.0
7447,2025-01-22 19:19:55,Wednesday,Toast,1,70.0,70.0
7449,2025-01-22 19:20:34,Wednesday,Toast,1,70.0,70.0
7452,2025-01-22 19:21:01,Wednesday,Toast,1,70.0,70.0
7451,2025-01-22 19:21:34,Wednesday,Toast,1,70.0,70.0
7450,2025-01-22 19:21:53,Wednesday,Toast,1,70.0,70.0
7453,2025-01-22 19:22:39,Wednesday,Toast,1,70.0,70.0
7454,2025-01-22 19:22:49,Wednesday,Toast,1,70.0,70.0
7455,2025-01-22 19:23:21,Wednesday,Toast,1,70.0,70.0
7456,2025-01-22 19:23:31,Wednesday,Toast,1,70.0,70.0
7457,2025-01-22 19:25:20,Wednesday,Toast,2,70.0,140.0
7458,2025-01-22 19:25:44,Wednesday,Toast,1,70.0,70.0
7459,2025-01-22 19:26:58,Wednesday,Toast,1,70.0,70.0
7460,2025-01-22 19:27:27,Wednesday,Toast,3,70.0,210.0
7461,2025-01-22 19:27:33,Wednesday,Toast,1,70.0,70.0
7463,2025-01-22 19:28:46,Wednesday,Toast,1,70.0,70.0
7462,2025-01-22 19:28:52,Wednesday,Toast,2,70.0,140.0
7464,2025-01-22 19:29:15,Wednesday,Toast,1,70.0,70.0
7465,2025-01-22 19:29:31,Wednesday,Toast,1,70.0,70.0
7466,2025-01-22 19:31:19,Wednesday,Toast,1,70.0,70.0
7467,2025-01-22 19:31:27,Wednesday,Toast,1,70.0,70.0
7468,2025-01-22 19:31:39,Wednesday,Toast,1,70.0,70.0
7470,2025-01-22 19:32:16,Wednesday,Toast,1,70.0,70.0
7469,2025-01-22 19:32:25,Wednesday,Toast,2,70.0,140.0
7471,2025-01-22 19:33:55,Wednesday,Toast,1,70.0,70.0
